Lookup_Field_Type,Lookup_Field,Metadata1,Metadata2
SID,8313,Prof,
SID,83129,Tech,
SID,83127,Tech,
SID,83126,Tech,
SID,83125,Tech,
SID,83124,Tech,
SID,83123,Prof,
SID,83122,Tech,
SID,83121,Tech,
SID,83120,Tech,
SID,8312,Prof,
SID,83119,Tech,
SID,83118,Tech,
SID,83117,Tech,
SID,83116,Tech,
SID,83115,Tech,
SID,83114,Tech,
SID,83113,Tech,
SID,83111,Tech,
SID,83110,Tech,
SID,8311,Prof,
SID,83105,Tech,
SID,83104,Tech,
SID,83103,Tech,
SID,83102,Tech,
SID,83101,Prof,
SID,8310,Prof,
SID,83099,Tech,
SID,83098,Prof,
SID,83096,Prof,
SID,83094,Prof,
SID,83093,Prof,
SID,83092,Tech,
SID,83091,Tech,
SID,8309,Prof,
SID,83089,Tech,
SID,83088,Prof,
SID,83087,Prof,
SID,83085,Prof,
SID,83083,Prof,
SID,83082,Prof,
SID,83081,Prof,
SID,83080,Tech,
SID,8308,Prof,
SID,83077,Tech,
SID,83076,Prof,
SID,83075,Prof,
SID,83074,Tech,
SID,83073,Tech,
SID,83071,Tech,
SID,83070,Tech,
SID,8307,Prof,
SID,83069,Tech,
SID,83068,Tech,
SID,83067,Tech,
SID,83066,Prof,
SID,83065,Tech,
SID,83064,Tech,
SID,83063,Prof,
SID,83062,Tech,
SID,83061,Tech,
SID,83060,Tech,
SID,8306,Tech,
SID,83058,Tech,
SID,83057,Tech,
SID,83056,Tech,
SID,83055,Tech,
SID,83054,Tech,
SID,83053,Tech,
SID,83052,Tech,
SID,83051,Tech,
SID,83050,Tech,
SID,8305,Prof,
SID,83049,Tech,
SID,83048,Tech,
SID,83047,Tech,
SID,83046,Tech,
SID,83045,Tech,
SID,83044,Tech,
SID,83043,Tech,
SID,83042,Tech,
SID,83041,Tech,
SID,83040,Tech,
SID,8304,Prof,
SID,83039,Tech,
SID,83038,Tech,
SID,83037,Tech,
SID,83036,Tech,
SID,83035,Tech,
SID,83034,Tech,
SID,83033,Tech,
SID,83032,Tech,
SID,83031,Tech,
SID,83030,Tech,
SID,8303,Prof,
SID,83029,Tech,
SID,83028,Tech,
SID,83027,Tech,
SID,83026,Tech,
SID,83025,Tech,
SID,83024,Tech,
SID,83023,Tech,
SID,83022,Tech,
SID,83021,Tech,
SID,83020,Tech,
SID,8302,Prof,
SID,83019,Tech,
SID,83018,Tech,
SID,83017,Tech,
SID,83016,Tech,
SID,83015,Tech,
SID,83014,Tech,
SID,83013,Tech,
SID,83012,Tech,
SID,83011,Tech,
SID,83010,Tech,
SID,8301,Prof,
SID,83009,Tech,
SID,83008,Tech,
SID,83007,Tech,
SID,83006,Tech,
SID,83005,Tech,
SID,83004,Tech,
SID,83003,Tech,
SID,83002,Tech,
SID,83001,Tech,
SID,83000,Tech,
SID,8300,Prof,
SID,82999,Tech,
SID,82998,Tech,
SID,82997,Tech,
SID,82996,Tech,
SID,82995,Tech,
SID,82994,Tech,
SID,82993,Tech,
SID,82992,Tech,
SID,82991,Tech,
SID,82990,Tech,
SID,8299,Tech,
SID,82989,Tech,
SID,82988,Tech,
SID,82987,Tech,
SID,82985,Tech,
SID,82984,Tech,
SID,82983,Tech,
SID,82980,Tech,
SID,8298,Prof,
SID,82979,Tech,
SID,82978,Tech,
SID,82977,Tech,
SID,82976,Tech,
SID,82973,Tech,
SID,82972,Tech,
SID,82971,Tech,
SID,82970,Tech,
SID,8297,Prof,
SID,82969,Tech,
SID,82968,Tech,
SID,82967,Tech,
SID,82966,Tech,
SID,82965,Tech,
SID,82964,Tech,
SID,82963,Tech,
SID,82962,Tech,
SID,82961,Tech,
SID,82960,Tech,
SID,8296,Prof,
SID,82959,Tech,
SID,82958,Tech,
SID,82957,Tech,
SID,82956,Tech,
SID,82955,Tech,
SID,82954,Prof,
SID,82953,Tech,
SID,82952,Tech,
SID,82951,Tech,
SID,82950,Tech,
SID,8295,Prof,
SID,82949,Tech,
SID,82948,Tech,
SID,82947,Tech,
SID,82946,Tech,
SID,82945,Tech,
SID,82944,Tech,
SID,82943,Tech,
SID,82942,Tech,
SID,82941,Tech,
SID,8294,Prof,
SID,82939,Tech,
SID,82938,Tech,
SID,82937,Tech,
SID,82936,Tech,
SID,82935,Tech,
SID,82934,Tech,
SID,82933,Tech,
SID,82932,Tech,
SID,82931,Tech,
SID,82930,Tech,
SID,8293,Prof,
SID,82929,Tech,
SID,82928,Tech,
SID,82927,Tech,
SID,82926,Tech,
SID,82925,Tech,
SID,82924,Tech,
SID,82923,Tech,
SID,82922,Tech,
SID,82921,Tech,
SID,82920,Tech,
SID,8292,Prof,
SID,82919,Tech,
SID,82918,Tech,
SID,82917,Stat,
SID,82916,Stat,
SID,82915,Stat,
SID,82914,Tech,
SID,82913,Tech,
SID,82911,Tech,
SID,82910,Tech,
SID,8291,Prof,
SID,82909,Tech,
SID,82908,Tech,
SID,82907,Tech,
SID,82906,Tech,
SID,82905,Tech,
SID,82904,Tech,
SID,82903,Prof,
SID,82902,Tech,
SID,82901,Tech,
SID,82900,Tech,
SID,8290,Prof,
SID,82899,Tech,
SID,82898,Tech,
SID,82897,Tech,
SID,82896,Tech,
SID,82895,Tech,
SID,82894,Tech,
SID,82893,Tech,
SID,82892,Tech,
SID,82891,Tech,
SID,82890,Tech,
SID,8289,Tech,
SID,82889,Tech,
SID,82888,Tech,
SID,82887,Tech,
SID,82886,Prof,
SID,82885,Prof,
SID,82884,Tech,
SID,82883,Tech,
SID,82882,Tech,
SID,82881,Stat,
SID,82880,Tech,
SID,8288,Prof,
SID,82879,Tech,
SID,82878,Tech,
SID,82877,Tech,
SID,82876,Tech,
SID,82875,Tech,
SID,82874,Tech,
SID,82873,Tech,
SID,82872,Tech,
SID,82871,Tech,
SID,82870,Tech,
SID,8287,Tech,
SID,82869,Tech,
SID,82868,Tech,
SID,82867,Prof,
SID,82866,Prof,
SID,82865,Tech,
SID,82864,Prof,
SID,82863,Tech,
SID,82862,Prof,
SID,82861,Tech,
SID,82860,Prof,
SID,8286,Tech,
SID,82859,Prof,
SID,82858,Prof,
SID,82857,Prof,
SID,82856,Tech,
SID,82855,Prof,
SID,82854,Prof,
SID,82853,Tech,
SID,82852,Tech,
SID,82851,Tech,
SID,82850,Tech,
SID,8285,Prof,
SID,82849,Tech,
SID,82848,Tech,
SID,82847,Tech,
SID,82846,Tech,
SID,82845,Tech,
SID,82844,Tech,
SID,82843,Tech,
SID,82842,Tech,
SID,82841,Tech,
SID,82840,Tech,
SID,8284,Tech,
SID,82839,Tech,
SID,82838,Tech,
SID,82837,Prof,
SID,82836,Prof,
SID,82835,Tech,
SID,82834,Tech,
SID,82833,Tech,
SID,82832,Tech,
SID,82831,Tech,
SID,82830,Tech,
SID,8283,Prof,
SID,82828,Tech,
SID,82827,Tech,
SID,82826,Tech,
SID,82825,Tech,
SID,82824,Tech,
SID,82823,Tech,
SID,82822,Tech,
SID,82821,Tech,
SID,82820,Tech,
SID,8282,Prof,
SID,82819,Tech,
SID,82818,Tech,
SID,82817,Tech,
SID,82816,Tech,
SID,82815,Tech,
SID,82814,Tech,
SID,82813,Tech,
SID,82812,Tech,
SID,82811,Tech,
SID,82810,Tech,
SID,8281,Prof,
SID,82809,Tech,
SID,82808,Tech,
SID,82807,Prof,
SID,82806,Prof,
SID,82805,Tech,
SID,82804,Prof,
SID,82803,Tech,
SID,82802,Tech,
SID,82801,Tech,
SID,82800,Tech,
SID,8280,Prof,
SID,82799,Tech,
SID,82798,Prof,
SID,82797,Tech,
SID,82796,Tech,
SID,82795,Prof,
SID,82794,Tech,
SID,82793,Prof,
SID,82792,Tech,
SID,82790,Prof,
SID,8279,Prof,
SID,82789,Prof,
SID,82787,Prof,
SID,82786,Tech,
SID,82784,Tech,
SID,82783,Prof,
SID,82782,Tech,
SID,82781,Tech,
SID,82780,Tech,
SID,8278,Prof,
SID,82779,Tech,
SID,82778,Tech,
SID,82777,Tech,
SID,82776,Tech,
SID,82775,Prof,
SID,82774,Prof,
SID,82773,Tech,
SID,82772,Tech,
SID,82771,Tech,
SID,82770,Tech,
SID,8277,Prof,
SID,82769,Prof,
SID,82768,Prof,
SID,82767,Prof,
SID,82766,Prof,
SID,82765,Prof,
SID,82764,Prof,
SID,82763,Prof,
SID,82762,Prof,
SID,82761,Prof,
SID,82760,Prof,
SID,8276,Prof,
SID,82759,Prof,
SID,82758,Prof,
SID,82757,Tech,
SID,82756,Tech,
SID,82754,Tech,
SID,82753,Tech,
SID,82752,Tech,
SID,82751,Tech,
SID,82750,Tech,
SID,8275,Prof,
SID,82749,Tech,
SID,82748,Tech,
SID,82747,Tech,
SID,82746,Tech,
SID,82745,Tech,
SID,82744,Tech,
SID,82743,Tech,
SID,82741,Tech,
SID,82740,Tech,
SID,8274,Prof,
SID,82739,Tech,
SID,82738,Tech,
SID,82737,Tech,
SID,82736,Tech,
SID,82735,Tech,
SID,82734,Tech,
SID,82733,Tech,
SID,82730,Tech,
SID,8273,Prof,
SID,82729,Tech,
SID,82728,Tech,
SID,82727,Tech,
SID,82726,Tech,
SID,82725,Tech,
SID,82724,Tech,
SID,82723,Tech,
SID,82722,Tech,
SID,82721,Tech,
SID,82720,Prof,
SID,8272,Prof,
SID,82719,Tech,
SID,82717,Tech,
SID,82716,Tech,
SID,82715,Tech,
SID,82714,Tech,
SID,82713,Tech,
SID,82712,Prof,
SID,82711,Prof,
SID,82710,Tech,
SID,8271,Prof,
SID,82709,Tech,
SID,82708,Tech,
SID,82707,Tech,
SID,82706,Tech,
SID,82705,Tech,
SID,82703,Tech,
SID,82702,Prof,
SID,82701,Prof,
SID,82700,Tech,
SID,8270,Prof,
SID,82699,Prof,
SID,82698,Tech,
SID,82697,Prof,
SID,82696,Tech,
SID,82695,Tech,
SID,82694,Tech,
SID,82693,Tech,
SID,82692,Tech,
SID,82691,Tech,
SID,82690,Tech,
SID,8269,Tech,
SID,82689,Tech,
SID,82688,Tech,
SID,82687,Tech,
SID,82686,Tech,
SID,82685,Tech,
SID,82684,Tech,
SID,82683,Tech,
SID,82682,Tech,
SID,82680,Tech,
SID,8268,Prof,
SID,82679,Tech,
SID,82677,Tech,
SID,82676,Tech,
SID,82675,Tech,
SID,82674,Tech,
SID,82673,Tech,
SID,82672,Tech,
SID,82671,Tech,
SID,82670,Tech,
SID,8267,Prof,
SID,82669,Tech,
SID,82668,Tech,
SID,82667,Tech,
SID,82666,Tech,
SID,82665,Tech,
SID,82664,Tech,
SID,82663,Tech,
SID,82662,Tech,
SID,82661,Tech,
SID,82660,Tech,
SID,8266,Prof,
SID,82659,Tech,
SID,82657,Tech,
SID,82656,Tech,
SID,82655,Tech,
SID,82654,Tech,
SID,82653,Tech,
SID,82652,Tech,
SID,82651,Tech,
SID,82650,Tech,
SID,8265,Prof,
SID,82649,Tech,
SID,82648,Tech,
SID,82647,Tech,
SID,82646,Tech,
SID,82645,Tech,
SID,82644,Tech,
SID,82643,Tech,
SID,82642,Tech,
SID,82641,Tech,
SID,82640,Tech,
SID,8264,Prof,
SID,82639,Tech,
SID,82638,Tech,
SID,82637,Tech,
SID,82636,Tech,
SID,82635,Tech,
SID,82634,Tech,
SID,82633,Tech,
SID,82631,Tech,
SID,82630,Tech,
SID,8263,Prof,
SID,82629,Tech,
SID,82628,Tech,
SID,82627,Tech,
SID,82626,Tech,
SID,82625,Tech,
SID,82623,Tech,
SID,82622,Tech,
SID,82621,Tech,
SID,82620,Tech,
SID,8262,Tech,
SID,82619,Tech,
SID,82618,Tech,
SID,82617,Tech,
SID,82616,Tech,
SID,82615,Tech,
SID,82614,Tech,
SID,82613,Tech,
SID,82612,Tech,
SID,82611,Tech,
SID,82610,Tech,
SID,8261,Prof,
SID,82609,Tech,
SID,82608,Tech,
SID,82607,Tech,
SID,82606,Tech,
SID,82605,Tech,
SID,82604,Tech,
SID,82603,Tech,
SID,82602,Tech,
SID,82601,Tech,
SID,82600,Tech,
SID,8260,Prof,
SID,82599,Tech,
SID,82598,Tech,
SID,82597,Tech,
SID,82596,Tech,
SID,82595,Tech,
SID,82594,Tech,
SID,82593,Tech,
SID,82591,Prof,
SID,82590,Prof,
SID,8259,Prof,
SID,82589,Tech,
SID,82588,Prof,
SID,82587,Prof,
SID,82586,Prof,
SID,82585,Tech,
SID,82584,Prof,
SID,82583,Tech,
SID,82582,Tech,
SID,82581,Prof,
SID,82580,Prof,
SID,8258,Tech,
SID,82579,Prof,
SID,82578,Tech,
SID,82577,Prof,
SID,82576,Tech,
SID,82575,Prof,
SID,82574,Prof,
SID,82573,Prof,
SID,82572,Prof,
SID,82571,Tech,
SID,82570,Tech,
SID,8257,Prof,
SID,82569,Tech,
SID,82568,Tech,
SID,82567,Tech,
SID,82566,Tech,
SID,82565,Tech,
SID,82564,Tech,
SID,82563,Tech,
SID,82562,Tech,
SID,82561,Tech,
SID,82560,Prof,
SID,8256,Prof,
SID,82559,Prof,
SID,82558,Prof,
SID,82557,Prof,
SID,82556,Prof,
SID,82555,Prof,
SID,82554,Prof,
SID,82553,Prof,
SID,82552,Prof,
SID,82551,Prof,
SID,82550,Prof,
SID,8255,Tech,
SID,82549,Prof,
SID,82548,Prof,
SID,82547,Prof,
SID,82546,Prof,
SID,82545,Prof,
SID,82544,Prof,
SID,82543,Prof,
SID,82542,Prof,
SID,8254,Tech,
SID,82539,Prof,
SID,82538,Prof,
SID,82537,Prof,
SID,82536,Prof,
SID,82535,Prof,
SID,82534,Prof,
SID,82533,Tech,
SID,82532,Tech,
SID,82531,Tech,
SID,8253,Prof,
SID,82529,Tech,
SID,82528,Tech,
SID,82527,Tech,
SID,82526,Tech,
SID,82525,Tech,
SID,82524,Tech,
SID,82523,Tech,
SID,82522,Tech,
SID,82521,Tech,
SID,82520,Tech,
SID,8252,Tech,
SID,82519,Tech,
SID,82518,Tech,
SID,82517,Tech,
SID,82516,Tech,
SID,82515,Tech,
SID,82514,Tech,
SID,82513,Tech,
SID,82512,Tech,
SID,8251,Prof,
SID,82509,Tech,
SID,82508,Tech,
SID,82507,Tech,
SID,82506,Prof,
SID,82505,Tech,
SID,82504,Prof,
SID,82503,Prof,
SID,82502,Tech,
SID,82501,Tech,
SID,82500,Prof,
SID,8250,Prof,
SID,82499,Tech,
SID,82497,Stat,
SID,82496,Tech,
SID,82495,Tech,
SID,82494,Prof,
SID,82493,Prof,
SID,82492,Tech,
SID,82491,Prof,
SID,82490,Tech,
SID,8249,Prof,
SID,82489,Tech,
SID,82488,Tech,
SID,82487,Prof,
SID,82486,Prof,
SID,82485,Prof,
SID,82484,Prof,
SID,82483,Prof,
SID,82482,Prof,
SID,82481,Prof,
SID,82480,Prof,
SID,8248,Prof,
SID,82479,Prof,
SID,82478,Prof,
SID,82475,Prof,
SID,82474,Prof,
SID,82473,Prof,
SID,82472,Prof,
SID,82471,Tech,
SID,82470,Prof,
SID,8247,Prof,
SID,82469,Prof,
SID,82468,Tech,
SID,82467,Prof,
SID,82466,Prof,
SID,82465,Prof,
SID,82464,Tech,
SID,82463,Prof,
SID,82462,Prof,
SID,82461,Tech,
SID,82460,Tech,
SID,8246,Prof,
SID,82459,Tech,
SID,82458,Tech,
SID,82457,Tech,
SID,82456,Tech,
SID,82455,Tech,
SID,82454,Tech,
SID,82453,Tech,
SID,82452,Tech,
SID,82451,Tech,
SID,82450,Tech,
SID,8245,Prof,
SID,82449,Tech,
SID,82448,Tech,
SID,82447,Tech,
SID,82446,Tech,
SID,82445,Tech,
SID,82444,Tech,
SID,82442,Tech,
SID,82440,Tech,
SID,8244,Prof,
SID,82439,Tech,
SID,82438,Tech,
SID,82437,Tech,
SID,82436,Prof,
SID,82435,Tech,
SID,82434,Tech,
SID,82433,Prof,
SID,82430,Tech,
SID,8243,Prof,
SID,82429,Prof,
SID,82428,Prof,
SID,82427,Prof,
SID,82426,Prof,
SID,82425,Prof,
SID,82424,Prof,
SID,82423,Prof,
SID,82422,Prof,
SID,82421,Tech,
SID,82420,Prof,
SID,8242,Prof,
SID,82419,Prof,
SID,82418,Prof,
SID,82417,Prof,
SID,82416,Prof,
SID,82415,Prof,
SID,82414,Prof,
SID,82413,Prof,
SID,82412,Tech,
SID,82411,Tech,
SID,82410,Tech,
SID,8241,Prof,
SID,82409,Tech,
SID,82408,Tech,
SID,82407,Tech,
SID,82406,Tech,
SID,82405,Tech,
SID,82404,Tech,
SID,82403,Tech,
SID,82402,Tech,
SID,82401,Tech,
SID,82400,Tech,
SID,8240,Tech,
SID,82399,Tech,
SID,82398,Tech,
SID,82397,Tech,
SID,82396,Stat,
SID,82395,Tech,
SID,82394,Tech,
SID,82393,Tech,
SID,82392,Tech,
SID,82391,Tech,
SID,82390,Tech,
SID,8239,Prof,
SID,82389,Tech,
SID,82388,Tech,
SID,82387,Tech,
SID,82386,Tech,
SID,82385,Prof,
SID,82384,Prof,
SID,82383,Tech,
SID,82382,Tech,
SID,82381,Prof,
SID,82380,Prof,
SID,8238,Prof,
SID,82379,Prof,
SID,82378,Prof,
SID,82377,Tech,
SID,82376,Prof,
SID,82375,Tech,
SID,82374,Prof,
SID,82373,Tech,
SID,82372,Prof,
SID,82370,Tech,
SID,8237,Prof,
SID,82369,Tech,
SID,82368,Tech,
SID,82367,Tech,
SID,82366,Tech,
SID,82365,Tech,
SID,82364,Tech,
SID,82363,Tech,
SID,82362,Tech,
SID,82361,Tech,
SID,82360,Tech,
SID,8236,Prof,
SID,82359,Tech,
SID,82358,Tech,
SID,82357,Tech,
SID,82356,Tech,
SID,82355,Tech,
SID,82354,Tech,
SID,82353,Tech,
SID,82352,Tech,
SID,82351,Tech,
SID,82350,Tech,
SID,8235,Prof,
SID,82349,Tech,
SID,82348,Tech,
SID,82347,Tech,
SID,82346,Tech,
SID,82345,Tech,
SID,82344,Tech,
SID,82343,Tech,
SID,82342,Tech,
SID,82341,Tech,
SID,82340,Prof,
SID,8234,Prof,
SID,82339,Prof,
SID,82338,Tech,
SID,82337,Prof,
SID,82336,Tech,
SID,82335,Tech,
SID,82334,Tech,
SID,82333,Tech,
SID,82332,Tech,
SID,82331,Tech,
SID,82330,Tech,
SID,8233,Prof,
SID,82329,Tech,
SID,82328,Prof,
SID,82327,Tech,
SID,82326,Tech,
SID,82325,Tech,
SID,82324,Tech,
SID,82323,Tech,
SID,82322,Tech,
SID,82321,Tech,
SID,82320,Tech,
SID,8232,Prof,
SID,82319,Tech,
SID,82318,Tech,
SID,82317,Tech,
SID,82316,Tech,
SID,82315,Tech,
SID,82314,Tech,
SID,82313,Tech,
SID,82312,Tech,
SID,82311,Tech,
SID,82310,Tech,
SID,8231,Prof,
SID,82309,Tech,
SID,82308,Tech,
SID,82307,Tech,
SID,82306,Tech,
SID,82305,Tech,
SID,82304,Tech,
SID,82303,Tech,
SID,82302,Tech,
SID,82301,Tech,
SID,82300,Tech,
SID,8230,Prof,
SID,82299,Tech,
SID,82298,Tech,
SID,82297,Tech,
SID,82296,Tech,
SID,82295,Tech,
SID,82294,Tech,
SID,82293,Tech,
SID,82292,Tech,
SID,82291,Tech,
SID,82290,Tech,
SID,8229,Prof,
SID,82289,Tech,
SID,82288,Tech,
SID,82287,Tech,
SID,82286,Tech,
SID,82285,Tech,
SID,82284,Tech,
SID,82283,Tech,
SID,82282,Tech,
SID,82281,Tech,
SID,82280,Tech,
SID,8228,Prof,
SID,82279,Tech,
SID,82278,Tech,
SID,82277,Tech,
SID,82276,Tech,
SID,82275,Tech,
SID,82274,Tech,
SID,82273,Tech,
SID,82272,Tech,
SID,82271,Tech,
SID,82270,Tech,
SID,8227,Tech,
SID,82269,Tech,
SID,82268,Tech,
SID,82267,Tech,
SID,82266,Tech,
SID,82265,Tech,
SID,82264,Tech,
SID,82263,Tech,
SID,82262,Tech,
SID,82261,Tech,
SID,82260,Tech,
SID,8226,Prof,
SID,82259,Tech,
SID,82258,Tech,
SID,82257,Tech,
SID,82256,Tech,
SID,82255,Tech,
SID,82254,Tech,
SID,82253,Tech,
SID,82252,Tech,
SID,82251,Tech,
SID,82250,Tech,
SID,8225,Prof,
SID,82249,Tech,
SID,82248,Tech,
SID,82247,Tech,
SID,82246,Tech,
SID,82245,Tech,
SID,82244,Tech,
SID,82243,Tech,
SID,82242,Tech,
SID,82241,Tech,
SID,82240,Tech,
SID,8224,Prof,
SID,82239,Tech,
SID,82238,Tech,
SID,82237,Tech,
SID,82236,Tech,
SID,82235,Tech,
SID,82234,Tech,
SID,82233,Tech,
SID,82232,Tech,
SID,82231,Tech,
SID,82230,Tech,
SID,8223,Prof,
SID,82229,Tech,
SID,82228,Tech,
SID,82227,Tech,
SID,82226,Tech,
SID,82225,Prof,
SID,82224,Tech,
SID,82223,Tech,
SID,82222,Tech,
SID,82221,Tech,
SID,82220,Tech,
SID,8222,Prof,
SID,82219,Tech,
SID,82218,Tech,
SID,82217,Tech,
SID,82216,Tech,
SID,82215,Tech,
SID,82214,Tech,
SID,82213,Prof,
SID,82212,Tech,
SID,82211,Tech,
SID,82210,Tech,
SID,8221,Prof,
SID,82209,Tech,
SID,82208,Tech,
SID,82207,Tech,
SID,82206,Tech,
SID,82205,Tech,
SID,82204,Tech,
SID,82203,Tech,
SID,82202,Tech,
SID,82201,Tech,
SID,82200,Tech,
SID,8220,Prof,
SID,82199,Tech,
SID,82198,Tech,
SID,82197,Tech,
SID,82196,Tech,
SID,82195,Tech,
SID,82194,Tech,
SID,82193,Tech,
SID,82192,Tech,
SID,82191,Tech,
SID,82190,Tech,
SID,8219,Prof,
SID,82189,Prof,
SID,82188,Tech,
SID,82187,Tech,
SID,82186,Tech,
SID,82185,Tech,
SID,82184,Tech,
SID,82183,Tech,
SID,82182,Tech,
SID,82181,Tech,
SID,82180,Tech,
SID,8218,Tech,
SID,82179,Tech,
SID,82178,Tech,
SID,82177,Tech,
SID,82176,Tech,
SID,82175,Tech,
SID,82174,Tech,
SID,82173,Tech,
SID,82172,Prof,
SID,82171,Tech,
SID,82170,Tech,
SID,8217,Prof,
SID,82169,Tech,
SID,82168,Tech,
SID,82167,Tech,
SID,82166,Tech,
SID,82165,Tech,
SID,82164,Tech,
SID,82163,Tech,
SID,82162,Tech,
SID,82161,Tech,
SID,82160,Tech,
SID,8216,Prof,
SID,82159,Tech,
SID,82158,Tech,
SID,82157,Tech,
SID,82156,Tech,
SID,82155,Prof,
SID,82154,Tech,
SID,82153,Tech,
SID,82152,Prof,
SID,82151,Tech,
SID,82150,Tech,
SID,8215,Prof,
SID,82149,Tech,
SID,82148,Tech,
SID,82147,Tech,
SID,82146,Tech,
SID,82145,Tech,
SID,82144,Tech,
SID,82143,Tech,
SID,82142,Tech,
SID,82141,Tech,
SID,82140,Tech,
SID,8214,Prof,
SID,82139,Tech,
SID,82138,Tech,
SID,82137,Tech,
SID,82136,Prof,
SID,82135,Tech,
SID,82134,Tech,
SID,82133,Tech,
SID,82132,Tech,
SID,82131,Tech,
SID,82130,Tech,
SID,8213,Tech,
SID,82129,Tech,
SID,82128,Tech,
SID,82127,Tech,
SID,82126,Tech,
SID,82125,Tech,
SID,82124,Tech,
SID,82123,Prof,
SID,82122,Tech,
SID,82121,Tech,
SID,82120,Tech,
SID,8212,Prof,
SID,82119,Prof,
SID,82118,Tech,
SID,82117,Tech,
SID,82116,Tech,
SID,82115,Tech,
SID,82114,Tech,
SID,82113,Tech,
SID,82112,Tech,
SID,82111,Tech,
SID,82110,Tech,
SID,8211,Prof,
SID,82109,Tech,
SID,82108,Tech,
SID,82107,Tech,
SID,82106,Tech,
SID,82105,Tech,
SID,82104,Tech,
SID,82103,Tech,
SID,82102,Tech,
SID,82101,Prof,
SID,82100,Tech,
SID,8210,Prof,
SID,82099,Tech,
SID,82098,Tech,
SID,82097,Tech,
SID,82096,Tech,
SID,82095,Tech,
SID,82094,Tech,
SID,82093,Tech,
SID,82092,Tech,
SID,82091,Tech,
SID,82090,Tech,
SID,8209,Prof,
SID,82089,Tech,
SID,82088,Tech,
SID,82087,Tech,
SID,82086,Tech,
SID,82085,Tech,
SID,82084,Tech,
SID,82083,Tech,
SID,82082,Tech,
SID,82081,Tech,
SID,82080,Tech,
SID,8208,Prof,
SID,82079,Prof,
SID,82078,Tech,
SID,82077,Tech,
SID,82076,Tech,
SID,82075,Tech,
SID,82074,Tech,
SID,82073,Tech,
SID,82072,Tech,
SID,82071,Tech,
SID,82070,Tech,
SID,8207,Prof,
SID,82069,Prof,
SID,82068,Tech,
SID,82067,Prof,
SID,82066,Tech,
SID,82065,Tech,
SID,82064,Tech,
SID,82063,Tech,
SID,82062,Prof,
SID,82061,Tech,
SID,82060,Prof,
SID,8206,Prof,
SID,82059,Tech,
SID,82058,Tech,
SID,82057,Tech,
SID,82056,Tech,
SID,82055,Tech,
SID,82054,Tech,
SID,82053,Tech,
SID,82052,Tech,
SID,82051,Tech,
SID,82050,Tech,
SID,8205,Prof,
SID,82049,Tech,
SID,82048,Tech,
SID,82047,Tech,
SID,82046,Tech,
SID,82045,Tech,
SID,82044,Tech,
SID,82043,Tech,
SID,82042,Tech,
SID,82041,Tech,
SID,82040,Tech,
SID,8204,Prof,
SID,82039,Tech,
SID,82038,Tech,
SID,82037,Tech,
SID,82036,Tech,
SID,82035,Tech,
SID,82034,Tech,
SID,82033,Tech,
SID,82032,Tech,
SID,82031,Tech,
SID,82030,Tech,
SID,8203,Tech,
SID,82029,Tech,
SID,82028,Tech,
SID,82027,Tech,
SID,82026,Tech,
SID,82025,Tech,
SID,82024,Tech,
SID,82023,Tech,
SID,82022,Tech,
SID,82021,Tech,
SID,82020,Tech,
SID,8202,Prof,
SID,82019,Tech,
SID,82018,Tech,
SID,82017,Tech,
SID,82016,Tech,
SID,82015,Tech,
SID,82014,Tech,
SID,82013,Tech,
SID,82012,Tech,
SID,82011,Prof,
SID,82010,Tech,
SID,8201,Prof,
SID,82009,Tech,
SID,82008,Tech,
SID,82007,Tech,
SID,82006,Tech,
SID,82005,Tech,
SID,82004,Tech,
SID,82003,Tech,
SID,82002,Tech,
SID,82001,Tech,
SID,82000,Tech,
SID,8200,Prof,
SID,81999,Tech,
SID,81998,Tech,
SID,81997,Tech,
SID,81996,Tech,
SID,81995,Tech,
SID,81994,Tech,
SID,81993,Tech,
SID,81992,Tech,
SID,81991,Tech,
SID,81990,Tech,
SID,8199,Prof,
SID,81989,Tech,
SID,81988,Tech,
SID,81987,Tech,
SID,81986,Tech,
SID,81985,Tech,
SID,81984,Tech,
SID,81983,Tech,
SID,81982,Tech,
SID,81981,Tech,
SID,81980,Tech,
SID,8198,Prof,
SID,81979,Tech,
SID,81978,Tech,
SID,81977,Tech,
SID,81976,Tech,
SID,81975,Tech,
SID,81974,Tech,
SID,81973,Tech,
SID,81972,Tech,
SID,81971,Tech,
SID,81970,Tech,
SID,8197,Tech,
SID,81969,Tech,
SID,81968,Tech,
SID,81967,Tech,
SID,81966,Tech,
SID,81965,Tech,
SID,81964,Tech,
SID,81963,Tech,
SID,81962,Tech,
SID,81961,Tech,
SID,81960,Tech,
SID,8196,Prof,
SID,81959,Tech,
SID,81958,Tech,
SID,81957,Tech,
SID,81956,Tech,
SID,81955,Tech,
SID,81954,Tech,
SID,81953,Tech,
SID,81952,Tech,
SID,81951,Tech,
SID,81950,Tech,
SID,8195,Tech,
SID,81949,Tech,
SID,81948,Tech,
SID,81947,Tech,
SID,81946,Tech,
SID,81945,Tech,
SID,81944,Tech,
SID,81943,Tech,
SID,81942,Tech,
SID,81941,Tech,
SID,81940,Tech,
SID,8194,Prof,
SID,81939,Tech,
SID,81938,Tech,
SID,81937,Prof,
SID,81936,Tech,
SID,81935,Tech,
SID,81934,Tech,
SID,81933,Tech,
SID,81932,Tech,
SID,81931,Tech,
SID,81930,Prof,
SID,8193,Prof,
